date,oil_price,oil_mom_pct,oil_yoy_pct
2023-03-01,75.8,-1.8007513926674434,-23.061307348761673
2023-04-01,76.78,1.2928759894459185,-25.41286186127841
2023-05-01,68.24,-11.1226882000521,-39.022428737378256
2023-06-01,70.78,3.72215709261432,-31.348205625606205
2023-07-01,81.32,14.89121220683809,-15.9483204134367
2023-08-01,82.96,2.016724053123453,-6.8179265416151935
2023-09-01,88.8,7.039537126325945,12.804878048780477
2023-10-01,80.5,-9.346846846846846,-5.737704918032794
2023-11-01,76.05,-5.527950310559005,-5.715348375898833
2023-12-01,71.65,-5.785667324128852,-10.938471100062142
2024-01-01,75.71,5.666434054431235,-4.370342301376795
2024-02-01,77.45,2.298243296790403,0.33683119575074194
2024-03-01,83.1235,7.325371207230469,9.661609498680757
2024-04-01,81.93,-1.435815383134731,6.707475905183657
2024-05-01,76.99,-6.029537409984142,12.822391559202817
2024-06-01,81.54,5.909858423171865,15.20203447301498
2024-07-01,77.91,-4.451802796173665,-4.193310378750614
2024-08-01,73.55,-5.596200744448721,-11.342815814850526
2024-09-01,68.17,-7.314751869476543,-23.231981981981974
2024-10-01,69.26,1.5989438169282666,-13.96273291925465
2024-11-01,68.63,-0.9096159399364812,-9.756738987508218
2024-12-01,71.72,4.502404196415566,0.09769713886949027
2025-01-01,72.53,1.1293920803123303,-4.200237749306557
2025-02-01,69.76,-3.81910933406866,-9.92898644286636
2025-03-01,71.48,2.4655963302752326,-14.007470811503364
2025-04-01,58.21,-18.564633463905988,-28.951544000976448
2025-05-01,60.79,4.432228139494931,-21.04169372645798
2025-06-01,65.11,7.106431978943917,-20.149619818494003
2025-07-01,69.26,6.373828904930123,-11.102554229238859
2025-08-01,64.01,-7.5801328328039315,-12.97076818490821
2025-09-01,62.37,-2.5620996719262767,-8.508141411177938
2025-10-01,60.98,-2.2286355619688947,-11.954952353450777
2025-11-01,58.55,-3.984913086257791,-14.687454465976979
2025-12-01,57.42,-1.9299743808710468,-19.938650306748464
2026-01-01,65.21,13.566701497735956,-10.092375568730194
2026-02-01,67.02,2.775647906762768,-3.9277522935779907
2026-03-01,93.6062,39.66905401372725,30.95439283715724
