country,category,lag,beta,ci_low,ci_high,standard_error,p_value,cumulative_pass_through,peak_lag,peak_coefficient,model_type,group_name,n_obs,r_squared,adj_r_squared
Botswana,All Items,2,0.007436201250237792,0.0005859912511852385,0.014286411249290346,0.003495069324276434,0.03336808377607045,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,3,0.009385293096498765,0.00042886721297095455,0.018341718980026574,0.004569689011724172,0.03999365866542245,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,4,0.006146242292059737,-0.0016396587104136615,0.013932143294533135,0.003972471465745081,0.12181293606843728,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,5,0.0027144852483663227,-0.004707977705792963,0.010136948202525609,0.0037870404827367887,0.47350816414713315,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,6,0.0003913564748340948,-0.006342076727413188,0.007124789677081377,0.0034354882310898287,0.9093045209914427,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,7,0.006464844601989969,-0.0021879378467804435,0.015117627050760382,0.004414766045204125,0.14309327331375285,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,8,0.00032461014212152567,-0.007061251220581662,0.007710471504824713,0.003768365858231029,0.9313544709413991,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,9,0.0015906302565644348,-0.004260602988931656,0.007441863502060525,0.0029853779414570226,0.5941671896448243,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,10,0.010602861219221575,0.0002959151845535572,0.020909807253889592,0.005258742566683823,0.04377540021532767,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,11,0.00888235890164616,0.0006857792434507588,0.017078938559841564,0.004182005242366175,0.03367454739377941,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Botswana,All Items,12,-0.008829749075456514,-0.01636319355504568,-0.0012963045958673484,0.0038436647504811387,0.021606140624908402,0.04535606242031389,10,0.010602861219221575,country_all_items,,181,0.27949033879587015,0.22340276037878215
Burkina Faso,All Items,1,-0.0025601519664832126,-0.015331084792060093,0.010210780859093667,0.006515901785090119,0.6943872027795364,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,2,0.009570344933509887,-0.016950591253095608,0.036091281120115386,0.01353133853264614,0.47939709194356483,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,3,0.010058874487114748,-0.002557860652721974,0.02267560962695147,0.006437228050798852,0.11814444386054593,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,4,0.00840603770569891,-0.008943257030217911,0.025755332441615732,0.008851843642416823,0.3422967620361328,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,5,-0.003034704680297691,-0.01478566606227662,0.00871625670168124,0.005995498628887579,0.6127416289324361,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,6,0.011659863650005734,-0.008993553034744884,0.032313280334756354,0.01053765112403194,0.26851210655044655,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,7,-0.011866317424271059,-0.023899429761049137,0.00016679491250701922,0.006139455842910244,0.05326129859954125,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,8,0.003719919008233398,-0.009313534552225555,0.01675337256869235,0.0066498433967487015,0.575889109005588,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,9,0.0004996514963214317,-0.013081806877100102,0.014081109869742967,0.006929442826781689,0.9425178853344538,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,10,0.00017913746649795886,-0.011468080542324332,0.01182635547532025,0.005942567363836306,0.9759515768398556,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,11,0.008704802891918457,-0.0023232686033638535,0.01973287438720077,0.005626670480820225,0.12184851859314093,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burkina Faso,All Items,12,0.0002119010970886064,-0.014204745988826935,0.014628548183004148,0.0073555673469677075,0.977017513032777,0.03554935866533717,7,-0.011866317424271059,country_all_items,,181,0.10088941496715587,0.030898770623281724
Burundi,All Items,1,0.0021104286264514377,-0.023207086187980605,0.02742794344088348,0.012917336754212512,0.8702196056888571,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
Burundi,All Items,2,-0.004331506540366672,-0.019367211221425047,0.010704198140691701,0.007671418862620994,0.5723260490249156,0.056064290250622664,10,0.02764021839702755,country_all_items,,300,0.07690542115953902,0.034946576666790796
